81355.0 108515.0 
111859.0 85307.0 
81355.0 108515.0 
111859.0 85307.0 
100330.0 85404.0 
105227.0 85357.0 
82442.0 104076.0 
82381.0 107952.0 
105227.0 85357.0 
83809.0 99402.0 
96001.0 88088.0 
88418.0 92012.0 
86089.0 95410.0 
83707.0 102152.0 
87452.0 94210.0 
85942.0 97465.0 
89575.0 91000.0 
94441.0 88472.0 
93426.0 88960.0 
100266.0 86677.0 
88222.0 93473.0 
91819.0 89954.0 
82442.0 104076.0 
83683.0 102406.0 
86108.0 94803.0 
84750.0 98261.0 
99530.0 86711.0 
91819.0 89954.0 
84676.0 99287.0 
98679.0 86904.0 
92756.0 89839.0 
89575.0 91000.0 
89340.0 91478.0 
97293.0 87629.0 
83683.0 102406.0 
85172.0 98202.0 
87800.0 93532.0 
97293.0 87629.0 
94198.0 88686.0 
98065.0 87328.0 
85520.0 97524.0 
84231.0 99343.0 
98162.0 86995.0 
89340.0 91478.0 
97822.0 87542.0 
93941.0 88904.0 
82381.0 107952.0 
86108.0 94803.0 
92756.0 89839.0 
92241.0 89895.0 
85684.0 97484.0 
92241.0 89895.0 
87800.0 93532.0 
85172.0 98202.0 
85520.0 97524.0 
97822.0 87542.0 
93941.0 88904.0 
83707.0 102152.0 
88222.0 93473.0 
98162.0 86995.0 
83693.0 102284.0 
83693.0 102284.0 
85942.0 97465.0 
84676.0 99287.0 
100266.0 86677.0 
111859.0 85307.0 
82442.0 104076.0 
83683.0 102406.0 
89340.0 91478.0 
92756.0 89839.0 
85942.0 97465.0 
85520.0 97524.0 
87800.0 93532.0 
105227.0 85357.0 
91819.0 89954.0 
83707.0 102152.0 
100266.0 86677.0 
82442.0 104076.0 
83683.0 102406.0 
89340.0 91478.0 
92756.0 89839.0 
82442.0 104076.0 
111859.0 85307.0 
92756.0 89839.0 
92756.0 89839.0 
83683.0 102406.0 
82442.0 104076.0 
85520.0 97524.0 
105227.0 85357.0 
111859.0 85307.0 
89340.0 91478.0 
85520.0 97524.0 
97822.0 87542.0 
105227.0 85357.0 
91819.0 89954.0 
82442.0 104076.0 
85942.0 97465.0 
85520.0 97524.0 
98162.0 86995.0 
92241.0 89895.0 
